person_id,id,name,character,role;
485537,tm40401,Isabel Cooley,Katie,ACTOR;
2211192,tm40401,Claire Leyba,Blanche,ACTOR;
316209,tm40401,Alvin Childress,Noah,ACTOR;
59444,tm40401,Arnold Laven,,DIRECTOR;
8225,tm72722,David Bowie,Paul Ambrosius von Przygodski,ACTOR;
1048,tm72722,Kim Novak,Helga von Kaiserling,ACTOR;
22450,tm72722,Marlene Dietrich,Baroness von Semering,ACTOR;
65799,tm72722,Maria Schell,Pauls Mutti Frau von Przygodski,ACTOR;
32221,tm72722,Curd Jürgens,Prince,ACTOR;
195838,tm72722,Erika Pluhar,Eva,ACTOR;
6169,tm72722,David Hemmings,Captain Hermann Kraft,ACTOR;
142548,tm72722,Sydne Rome,Cilly,ACTOR;
133642,tm72722,Werner Pochath,Otto,ACTOR;
14447,tm72722,Rudolf Schündler,Oberst Gustav von Przygodski,ACTOR;
213895,tm72722,Evelyn Künneke,Frau Aeckerle,ACTOR;
151347,tm72722,Karin Hardt,Frau Uexkull,ACTOR;
113955,tm72722,Rainer Hunold,Lothar,ACTOR;
219513,tm72722,Christiane Maybach,Gilda,ACTOR;
"41290,tm72722,Reinhard Kolldehoff,""Max, Cillys Agent"",ACTOR";
215743,tm72722,Gudrun Genest,Frau Von Putzdorf,ACTOR;
6169,tm72722,David Hemmings,,DIRECTOR;
6192,tm97779,Angela Lansbury,Myra Leeds,ACTOR;
32909,tm97779,Raymond Burr,Attorney Craig Carlson,ACTOR;
53693,tm97779,Dick Foran,Joe Leeds,ACTOR;
33776,tm97779,John Dehner,Dist. Atty. Ray Willis,ACTOR;
100555,tm97779,Lamont Johnson,Carl Holt,ACTOR;
59094,tm97779,Robert Griffin,Lou Kazarian,ACTOR;
18249,tm97779,Denver Pyle,Det. Lt. Bradley,ACTOR;
559991,tm97779,Lee Miller,Policeman on witness stand,ACTOR;
96292,tm97779,Russell Thorson,Trial judge,ACTOR;
96197,tm97779,Peter Godfrey,,DIRECTOR;
97795,tm219634,Deborah Raffin,Suzy,ACTOR;
52814,tm219634,David Ackroyd,Ben Kushing,ACTOR;
28635,tm219634,Bruce Davison,Jason,ACTOR;
33069,tm219634,Andrew Prine,The Bald Man,ACTOR;
51727,tm219634,Christopher Cary,John Povey,ACTOR;
26005,tm219634,Robert Englund,Ted Beasly,ACTOR;
1425836,tm219634,Penelope Willis,Pierce,ACTOR;
55118,tm219634,Wayne Heffley,Lt. Wales,ACTOR;
45011,tm219634,Carl Anderson,Baker,ACTOR;
529459,tm219634,Jan Burrell,Mrs. Winterspoon,ACTOR;
1391270,tm219634,Paul Reid Roman,Arnold,ACTOR;
65099,tm219634,Paul Lukather,Capt. Moran,ACTOR;
507568,tm219634,Lanny Duncan,Cab Driver,ACTOR;
1425957,tm219634,Rex Riley,Anderson,ACTOR;
527176,tm219634,Jack Griffin,Cameraman,ACTOR;
57644,tm219634,Clint Young,Mr. Glazier,ACTOR;
1425966,tm219634,Don Ray Hall,Reporter,ACTOR;
806153,tm219634,Michael Horsley,Rookie,ACTOR;
501931,tm219634,Linda Ryan,Young Woman,ACTOR;
1425968,tm219634,Amy Allen Karr,Receptionist,ACTOR;
36010,tm219634,Craig R. Baxley,Bobby,ACTOR;
12813,tm219634,Natalija Nogulich,Girl,ACTOR;
525744,tm219634,Leonard P. Geer,Derelict,ACTOR;
524829,tm219634,Richard Winterstein,Bus Driver,ACTOR;
1504344,tm219634,C. Wayne Owens,Dry Cleaner Clerk,ACTOR;
213880,tm219634,Ivan Nagy,,DIRECTOR;
229753,tm12837,Christopher Jones,Paxton Quigley,ACTOR;
31612,tm12837,Yvette Mimieux,Tobey Clinton,ACTOR;
64325,tm12837,Judy Pace,Eulice,ACTOR;
544285,tm12837,Maggie Thrett,Jan,ACTOR;
13454,tm12837,Nan Martin,Dean Nazarin,ACTOR;
524347,tm12837,Reva Rose,Selma,ACTOR;
60464,tm12837,John Beck,Jake,ACTOR;
30480,tm12837,Richard Derr,Mr. Clinton,ACTOR;
65101,tm12837,Eve McVeagh,Mrs. Clinton,ACTOR;
540110,tm12837,Honey Alden,Flo,ACTOR;
540111,tm12837,Elizabeth Tanner,Secretary to the Dean,ACTOR;
64194,tm12837,Richard Wilson,,DIRECTOR;
151035,tm71188,José Elías Moreno,Dr. Krallman,ACTOR;
51188,tm71188,Carlos López Moctezuma,Goyo,ACTOR;
57747,tm71188,Armando Silvestre,Lt. Arturo Martinez,ACTOR;
217192,tm71188,Norma Lazareno,Lucy Ossorio,ACTOR;
526758,tm71188,Agustín Martínez Solares,Julio Krallman,ACTOR;
72335,tm71188,Gerardo Zepeda,Monstruo,ACTOR;
537368,tm71188,Noelia Noel,Victim,ACTOR;
198677,tm71188,Gina Morett,Woman in Shower,ACTOR;
310230,tm71188,Nathanael León 'Frankenstein',Security Chief,ACTOR;
151047,tm71188,René Cardona,,DIRECTOR;
36193,tm83936,Yaphet Kotto,Daddy Foxx,ACTOR;
119979,tm83936,Rudy Ray Moore,Goldie,ACTOR;
221949,tm83936,Kirk Calloway,Baby 'D,ACTOR;
21532,tm83936,Thomas Carter,Player,ACTOR;
59732,tm83936,Rosalind Cash,Mama,ACTOR;
47381,tm83936,Randy Brooks,Win,ACTOR;
17421,tm83936,Debbi Morgan,Vi,ACTOR;
51721,tm83936,Steven Williams,The Manager,ACTOR;
73538,tm83936,Robert Townsend,Musician,ACTOR;
66923,tm83936,Arthur Marks,,DIRECTOR;
1439940,tm116924,Yeong-il Oh,Ko Il-woo,ACTOR;
225243,tm116924,Nam Jeong-im,Suna,ACTOR;
100990,tm116924,Lee Soon-jae,Yoo Kwang-nam,ACTOR;
225244,tm116924,Kwang Ho Lee,Icho,ACTOR;
225245,tm116924,Cho Kyoung-min,Yongary,ACTOR;
1439809,tm116924,Moon Kang,Kim Yu-ri,ACTOR;
225247,tm116924,Kim Kee-duk,,DIRECTOR;
"213879,tm18046,Evgeni Leonov,""Евгений Иванович Трошкин / «Доцент», Сан Саныч Белый"",ACTOR";
"151182,tm18046,Georgiy Vitsin,""Гаврила Петрович Шереметьев, «Хмырь»"",ACTOR";
"62726,tm18046,Savely Kramarov,""Федя Ермаков, «Косой»"",ACTOR";
"440771,tm18046,Radner Muratov,""Василий Алибабаевич, """"Алибаба"""""",ACTOR";
62816,tm18046,Erast Garin,профессор-археолог Николай Георгиевич Мальцев,ACTOR;
"358094,tm18046,Natalya Fateeva,""Людмила, дочь профессора Мальцева"",ACTOR";
105498,tm18046,Roman Filippov,«авторитет» Никола Питерский,ACTOR;
57189,tm18046,Oleg Vidov,ст. лейтенант Владимир Николаевич Славин,ACTOR;
97017,tm18046,Nikolay Olyalin,Полковник милиции,ACTOR;
136863,tm18046,Lyubov Sokolova,заведующая детсадом,ACTOR;
218803,tm18046,Ruslan Akhmetov,Подставной водитель,ACTOR;
105488,tm18046,Anatoli Papanov,Шахматист в гостинице,ACTOR;
151192,tm18046,Pavel Shpringfeld,гардеробщик,ACTOR;
440772,tm18046,Svetlana Starikova,девушка Таня на улице,ACTOR;
"215583,tm18046,Aleksey Vanin,""бывший вор, вставший на честный путь"",ACTOR";
440773,tm18046,Zoya Vasilkova,дворник,ACTOR;
226358,tm18046,Natalya Vorobyova,Елена,ACTOR;
1124890,tm18046,Aleksandr Sery,,DIRECTOR;
516745,tm98998,John Hansen,George Jorgensen Jr. / Christine Jorgensen,ACTOR;
69065,tm98998,Joan Tompkins,Aunt Thora,ACTOR;
84295,tm98998,Quinn K. Redeker,Tom Crawford,ACTOR;
516047,tm98998,John Himes,George Jorgensen Sr.,ACTOR;
535775,tm98998,Ellen Clark,Florence Jorgensen,ACTOR;
199500,tm98998,Rod McCary,Jess Warner,ACTOR;
535776,tm98998,Will Kuluva,Professor Estabrook,ACTOR;
41436,tm98998,Oscar Beregi Jr.,Dr. Victor Dahlman,ACTOR;
778605,tm98998,Lynn Harper,Dolly,ACTOR;
103174,tm98998,Trent Lehman,George at 7,ACTOR;
103181,tm98998,Pamelyn Ferdin,Dolly as a Child,ACTOR;
42709,tm98998,Bill Erwin,Pastor,ACTOR;
52155,tm98998,Elaine Joyce,Loretta,ACTOR;
534057,tm98998,Frank Gerstle,Reporter at Airport,ACTOR;
160827,tm98998,Joyce Meadows,Tani,ACTOR;
709803,tm98998,Sondra Scott,Angela,ACTOR;
778668,tm98998,Don Pierce,Jack,ACTOR;
778669,tm98998,Kathleen Cordell,Woman Reporter,ACTOR;
8050,tm98998,Walter Stocker,Reporter,ACTOR;
517491,tm98998,Barry Cahill,Reporter,ACTOR;
39001,tm98998,Wally Rose,Photographer,ACTOR;
778672,tm98998,Ray Sittin,Santa Claus,ACTOR;
523728,tm98998,Peter Bourne,Whalstrom (uncredited),ACTOR;
151007,tm98998,Dee Carroll,Mrs. Whalstrom (uncredited),ACTOR;
291352,tm98998,Svetlana,Nurse (uncredited),ACTOR;
128933,tm98998,Irving Rapper,,DIRECTOR;
520760,tm92812,Chase Cordell,Paul G. Carlson,ACTOR;
520759,tm92812,Leigh Drake,Kathy Nolan,ACTOR;
520765,tm92812,Gregorio Sala,Prof. John 'Johnny Longbow' Salinas,ACTOR;
213944,tm92812,Patrick Wright,Police Captain McCabe,ACTOR;
520761,tm92812,Francine Kessler,Janet Price,ACTOR;
520762,tm92812,Timothy Wayne Brown,Dr Sutton,ACTOR;
520763,tm92812,Crawford MacCallum,Dr Lawrence,ACTOR;
504217,tm92812,Alan Swain,Sid Harris,ACTOR;
520764,tm92812,Fred McCaffrey,Dr Rizzo,ACTOR;
520771,tm92812,Tim Butler,Budd Keeler,ACTOR;
520766,tm92812,Gary Kanin,The Newscaster,ACTOR;
520769,tm92812,Frank Larrabee,Lead Singer,ACTOR;
520767,tm92812,Joe Blasco,The Moon Beast,ACTOR;
520768,tm92812,Richard Ashe,,DIRECTOR;
532315,tm14945,Dick Carballo,Lt. Roger Manley,ACTOR;
199736,tm14945,Devin Goldenberg,Robbie Battle,ACTOR;
532316,tm14945,Jane McLeod,Rita Battle,ACTOR;
532317,tm14945,Yvonne McCall,Dr. Lilly Whitehorn,ACTOR;
532318,tm14945,Rosella Olsen,Eve Manley,ACTOR;
665092,tm14945,Iris Brooks,Lulu,ACTOR;
2361637,tm14945,Gene Price,Marine Captain,ACTOR;
7782,tm14945,John G. Avildsen,,DIRECTOR;
221185,tm16610,Barry Evans,Jamie McGregor,ACTOR;
28428,tm16610,Judy Geeson,Mary Gloucester,ACTOR;
89768,tm16610,Angela Scoular,Caroline Beauchamp,ACTOR;
104435,tm16610,Sheila White,Paula,ACTOR;
55895,tm16610,Adrienne Posta,Linda,ACTOR;
225861,tm16610,Vanessa Howard,Audrey,ACTOR;
127142,tm16610,Diane Keen,Claire,ACTOR;
224340,tm16610,Moyra Fraser,Mrs. McGregor,ACTOR;
22261,tm16610,Michael Bates,Mr. McGregor,ACTOR;
72208,tm16610,Maxine Audley,Mrs. Cynthia Beauchamp,ACTOR;
6834,tm16610,Denholm Elliott,Mr. George Beauchamp,ACTOR;
63586,tm16610,Nicky Henson,Craig Foster,ACTOR;
225862,tm16610,Allan Warren,Joe McGregor,ACTOR;
47412,tm16610,Roy Holder,Arthur,ACTOR;
225863,tm16610,Christopher Timothy,Spike,ACTOR;
66294,tm16610,Marianne Stone,Mrs Kelly,ACTOR;
216595,tm16610,George Layton,Gordon,ACTOR;
550378,tm16610,Gareth Robinson,Bruce,ACTOR;
17498,tm16610,Oliver Cotton,Curtis,ACTOR;
1367367,tm16610,Andrew Hamilton,Charles Beauchamp,ACTOR;
1367200,tm16610,Sally Avery,Cath,ACTOR;
527845,tm16610,Erika Raffael,Ingrid,ACTOR;
93633,tm16610,Cavan Kendall,Michael the Curate,ACTOR;
1366893,tm16610,Trevor Jones,Gerald,ACTOR;
1366961,tm16610,Gillie Austin,Susan,ACTOR;
420668,tm16610,Christopher Mitchell,Tony,ACTOR;
536896,tm16610,Pauline Challoner,Gloria,ACTOR;
1367075,tm16610,Mary Griffiths,First Woman at Chip Shop,ACTOR;
1032351,tm16610,Stella Kemball,Second Woman at Chip Shop(as Stella Kemble),ACTOR;
84299,tm16610,Angela Pleasence,Scruffy Girl,ACTOR;
133812,tm16610,Clive Donner,,DIRECTOR;
603784,tm42463,Ronnie Burns,Mickey,ACTOR;
598796,tm42463,Pamela Lincoln,Pat,ACTOR;
553671,tm42463,Darrell Howe,Chet,ACTOR;
553672,tm42463,Judy Howard,Sandy,ACTOR;
62593,tm42463,Michael Granger,Lt. Mac,ACTOR;
553673,tm42463,Frank Killmond,Bobbie,ACTOR;
64875,tm42463,Russ Bender,Frank,ACTOR;
113329,tm42463,Don Devlin,Moe,ACTOR;
553674,tm42463,William Salzwedel,Duke,ACTOR;
532858,tm42463,Robert Stabler,Defense Attorney,ACTOR;
553675,tm42463,John B. Lee,District Attorney,ACTOR;
1015611,tm42463,Pat McMahon,Arthur,ACTOR;
219493,tm42463,Boris Petroff,,DIRECTOR;
48171,tm91729,Lee Grant,Marilyn Matchett,ACTOR;
175154,tm91729,Susan Myers,Rita,ACTOR;
43788,tm91729,Lelia Goldoni,Jo Standish,ACTOR;
21300,tm91729,Helen Hunt,Kristina Matchett,ACTOR;
31422,tm91729,Jack Colvin,Dale Boyce,ACTOR;
39189,tm91729,James Olson,Glen,ACTOR;
19214,tm91729,James Greene,Stan,ACTOR;
84227,tm91729,Wright King,Rian,ACTOR;
557794,tm91729,Barbara Bostock,Jill,ACTOR;
1443111,tm91729,Doney Oatman,Jackie,ACTOR;
555093,tm91729,Richard Carlyle,Hugh,ACTOR;
287516,tm91729,Kathleen Hughes,Fenetia,ACTOR;
662536,tm91729,Robert Gibbons,Waiter,ACTOR;
114604,tm91729,Arthur Peterson,Ross,ACTOR;
220948,tm91729,Lee Phillips,,DIRECTOR;
58695,tm128420,Richard Boone,Robert Kraft,ACTOR;
95111,tm128420,Theodore Bikel,Andy McKee,ACTOR;
210128,tm128420,Peggy Maurer,Ann Craig,ACTOR;
114724,tm128420,Howard Smith,George Kraft,ACTOR;
58056,tm128420,Herbert Anderson,Jess Jessup,ACTOR;
73661,tm128420,Robert Osterloh,Lt. Clayborne,ACTOR;
64875,tm128420,Russ Bender,Henry Trowbridge,ACTOR;
546147,tm128420,Glen Vernon,Stuart Drexel,ACTOR;
524437,tm128420,Lynette Bernay,Elizabeth Parrish Drexel,ACTOR;
556358,tm128420,Ken Drake,Bill Honegger,ACTOR;
53977,tm128420,Matt Moore,Charles Bates Sr.,ACTOR;
29117,tm128420,Cyril Delevanti,William Isham,ACTOR;
51887,tm128420,Albert Band,,DIRECTOR;
"66220,tm329155,Rajesh Khanna,""Dharmchand """"Dharma"""""",ACTOR";
519824,tm329155,Mumtaz,Gauri Malikram,ACTOR;
216080,tm329155,Jeevan,Jeevanlal,ACTOR;
70129,tm329155,Aruna Irani,,ACTOR;
342382,tm329155,Anju Mahendru,,ACTOR;
64410,tm329155,Kanhaiyalal,,ACTOR;
63305,tm329155,Achala Sachdev,,ACTOR;
105224,tm329155,Kamal Kapoor,,ACTOR;
68721,tm329155,Rajendra Nath,,ACTOR;
66215,tm329155,Sanjeev Kumar,,ACTOR;
119329,tm329155,Narendra Bedi,,DIRECTOR;
291612,tm102398,Malcolm Stoddard,Alan Marlowe,ACTOR;
199811,tm102398,Cyd Hayman,Kate Marlowe,ACTOR;
84299,tm102398,Angela Pleasence,The Stranger,ACTOR;
11665,tm102398,Patrick Barr,Dr. Collins,ACTOR;
512255,tm102398,Wilhelmina Green,Bonnie,ACTOR;
512258,tm102398,Joanne Boorman,Bonnie as Baby,ACTOR;
512256,tm102398,Angela Deamer,Lucy Marlowe,ACTOR;
512257,tm102398,Clarissa Young,Younger Lucy,ACTOR;
450771,tm102398,Gabrielle Beaumont,,DIRECTOR;
424784,tm127370,Vasiliy Shukshin,Piotr Lopakhin,ACTOR;
199581,tm127370,Vyacheslav Tikhonov,pvt. Nikolay Strel'tsov,ACTOR;
209719,tm127370,Sergey Bondarchuk,pvt. Ivan Zvyagintsev,ACTOR;
26427,tm127370,Yuriy Nikulin,pvt. Nekrasov,ACTOR;
136977,tm127370,Georgi Burkov,pvt. Alexander Kopytovsky,ACTOR;
26418,tm127370,Ivan Lapikov,sergeant Poprischenko,ACTOR;
220947,tm127370,Nikolai Gubenko,lieutenant Goloschyokov,ACTOR;
929364,tm127370,Nikolay Volkov,pvt. Nikiforov,ACTOR;
105490,tm127370,Nonna Mordyukova,Natalya Stepanovna,ACTOR;
217690,tm127370,Innokentiy Smoktunovskiy,surgeon,ACTOR;
136862,tm127370,Lidiya Fedoseyeva-Shukshina,Glasha,ACTOR;
455780,tm127370,Andrei Rostotsky,corporal Kochetygov,ACTOR;
224069,tm127370,Tatyana Bozhok,nurse,ACTOR;
216619,tm127370,Andrei Popov,author's narration,ACTOR;
927875,tm127370,Nikolay Shutko,cook lisichenko,ACTOR;
493645,tm127370,Evgeniy Samoylov,Colonel Marchenko,ACTOR;
161892,tm127370,Irina Skobtseva,head nurse,ACTOR;
490234,tm127370,Angelina Stepanova,old Cossack woman,ACTOR;
540257,tm127370,Daniil Ilchenko,Luka Mikhalych,ACTOR;
215583,tm127370,Aleksey Vanin,soldier Akim Borzykh,ACTOR;
532856,tm127370,Nikolai Gorlov,orderly,ACTOR;
1317736,tm127370,Gennady Safronov,the chairman,ACTOR;
1317688,tm127370,Boris Nikiforov,captain Sumskov,ACTOR;
690954,tm127370,Anatoli Pereverzev,Khmiz,ACTOR;
1196031,tm127370,Vitaly Leonov,soldier,ACTOR;
498369,tm127370,Mikhail Chigaryov,soldier,ACTOR;
537410,tm127370,Stanislav Borodokin,soldier,ACTOR;
928516,tm127370,Leonid Trutnev,soldier,ACTOR;
63513,tm127370,Pyotr Merkuryev,soldier,ACTOR;
209719,tm127370,Sergey Bondarchuk,,DIRECTOR;
418003,tm127370,Vladimir Dostal,,DIRECTOR;
14351,tm153059,Jim Brown,Gunn,ACTOR;
11984,tm153059,Martin Landau,Capelli,ACTOR;
171411,tm153059,Brenda Sykes,Judith,ACTOR;
108600,tm153059,Luciana Paluzzi,Toni,ACTOR;
529144,tm153059,Vida Blue,Sam Green,ACTOR;
60241,tm153059,Stephen McNally,Laurento,ACTOR;
32908,tm153059,Keefe Brasselle,Winman,ACTOR;
217869,tm153059,Timothy Brown,Larry,ACTOR;
59177,tm153059,William Campbell,Rico,ACTOR;
18778,tm153059,Bernie Casey,Seth,ACTOR;
99273,tm153059,Gary Conway,Adams,ACTOR;
44098,tm153059,Chuck Daniel,Mel,ACTOR;
2077711,tm153059,Tommy Davis,Webb,ACTOR;
2077666,tm153059,Rick Ferrell,Jimpy,ACTOR;
12930,tm153059,Bruce Glover,Ray Kriley,ACTOR;
1286217,tm153059,Toni Holt,Betty,ACTOR;
66914,tm153059,Herbert Jefferson Jr.,Scott Gunn,ACTOR;
221800,tm153059,Jay Montgomery,Junkie,ACTOR;
645763,tm153059,Mark Tapscott,Cassidy,ACTOR;
31123,tm153059,Julian Christopher,Lt. Hopper,ACTOR;
364814,tm153059,Don Borisenko,Val,ACTOR;
65614,tm153059,Tony Young,Dell,ACTOR;
536946,tm153059,Sandra Giles,Prostitute,ACTOR;
218608,tm153059,Katherine Woodville,Louella,ACTOR;
505511,tm153059,Gyl Roland,Celeste,ACTOR;
7780,tm153059,Lavelle Roby,Jane,ACTOR;
261792,tm153059,Jeannie Bell,Lisa,ACTOR;
28415,tm153059,Tony Giorgio,Ben,ACTOR;
2077511,tm153059,Frank Bello,Robbo,ACTOR;
528765,tm153059,Arell Blanton,T.V. Director,ACTOR;
1611016,tm153059,Manuel DePina,Bowling Alley Manager,ACTOR;
150712,tm153059,Deacon Jones,Self,ACTOR;
30488,tm153059,Eugene Jackson,Bartender (uncredited),ACTOR;
571639,tm153059,Joseph La Cava,Waiter (uncredited),ACTOR;
222289,tm153059,Robert Hartford-Davis,,DIRECTOR;
7548,tm126598,Peter O'Toole,Larry Martin,ACTOR;
7035,tm126598,Richard Attenborough,Edward Sloat,ACTOR;
19022,tm126598,Kim Cattrall,Joyce Donnovan,ACTOR;
23493,tm126598,Isabelle Huppert,Helene Nikolaos,ACTOR;
522075,tm126598,Brigitte Ariel,Sabine,ACTOR;
57510,tm126598,Cliff Gorman,Yafet Hemlekh,ACTOR;
28586,tm126598,Claude Dauphin,Charles-André Fargeau,ACTOR;
505879,tm126598,John V. Lindsay,Sen. Donnovan,ACTOR;
35449,tm126598,Peter Lawford,Lord Carter,ACTOR;
14850,tm126598,Raf Vallone,George Nikolaos,ACTOR;
35498,tm126598,Adrienne Corri,Lady Carter,ACTOR;
18468,tm126598,Amidou,Kirkbane,ACTOR;
81626,tm126598,Yosef Shiloach,Hacam,ACTOR;
109070,tm126598,Lalla Ward,Margaret,ACTOR;
492864,tm126598,Debra Berger,Gertrude,ACTOR;
42098,tm126598,Françoise Brion,Melina Nikolaos,ACTOR;
62417,tm126598,Klaus Löwitsch,Hans Schloss,ACTOR;
59330,tm126598,Otto Preminger,,DIRECTOR;
14848,tm11059,George Hamilton,Evel Knievel,ACTOR;
23985,tm11059,Sue Lyon,Linda,ACTOR;
21492,tm11059,Bert Freed,Doc Kincaid,ACTOR;
42933,tm11059,Rod Cameron,Charlie Knesson,ACTOR;
11347,tm11059,Dub Taylor,Turquoise Smith,ACTOR;
149493,tm11059,Ron Masak,Pete,ACTOR;
46600,tm11059,Hal Baylor,The Sheriff,ACTOR;
12468,tm11059,Judith Baldwin,Sorority Girl,ACTOR;
221476,tm11059,Kathrine Baumann,Sorority Girl,ACTOR;
220574,tm11059,Alana Stewart,Nurse #1,ACTOR;
13732,tm11059,Lee de Broux,Wrangler #1,ACTOR;
23820,tm11059,Cheryl Smith,Rodeo Ticket Buyer (uncredited),ACTOR;
212539,tm11059,Marvin J. Chomsky,,DIRECTOR;
5580,tm83285,Stephen McHattie,James Dean,ACTOR;
21078,tm83285,Brooke Adams,Beverly,ACTOR;
51615,tm83285,Michael Brandon,William Bast,ACTOR;
23664,tm83285,Meg Foster,Dizzy Sheridan,ACTOR;
17807,tm83285,Candy Clark,Chris White,ACTOR;
55429,tm83285,Dane Clark,James Whitmore,ACTOR;
8703,tm83285,Katherine Helmond,Claire Folger,ACTOR;
29102,tm83285,Amy Irving,Norma Jean,ACTOR;
129913,tm83285,Jayne Meadows,Reva Randall,ACTOR;
547677,tm83285,Julian Burton,Ray,ACTOR;
696196,tm83285,Robert Kenton,Mechanic,ACTOR;
20966,tm83285,Heather Menzies,Jan,ACTOR;
117624,tm83285,Jack Murdock,Judge,ACTOR;
497736,tm83285,James O'Connell,Mr. Robbins,ACTOR;
57509,tm83285,Leland Palmer,Arlene,ACTOR;
28416,tm83285,Christine White,Secretary,ACTOR;
26897,tm83285,Robert Foxworth,Psychiatrist,ACTOR;
45525,tm83285,Robert Butler,,DIRECTOR;
219395,tm68833,Kōjirō Hongō,Keisuke Hirata,ACTOR;
224797,tm68833,Kyōko Enami,Karen,ACTOR;
531500,tm68833,Yûzô Hayakawa,Kawajiri,ACTOR;
132750,tm68833,Takuya Fujioka,Dr. Sato,ACTOR;
522942,tm68833,Kōji Fujiyama,Onodera,ACTOR;
224801,tm68833,Akira Natsuki,Ichiro Hirata,ACTOR;
222653,tm68833,Yoshirô Kitahara,Professor Amano,ACTOR;
150900,tm68833,Ichirō Sugai,Dr. Matsushita,ACTOR;
73596,tm68833,Bontarō Miake,Self-Defense Force General,ACTOR;
544884,tm68833,Jutarô Hojo,Self-Defense Force Commander,ACTOR;
538225,tm68833,Kazuko Wakamatsu,Sadae Hirata,ACTOR;
542046,tm68833,Yuka Konno,Onodera's Lover,ACTOR;
549403,tm68833,Eiichi Takamura,Governor of Osaka,ACTOR;
541126,tm68833,Kenichi Tani,Lee,ACTOR;
155046,tm68833,Kōichi Itō,Metropolitan Police Superintendent-General,ACTOR;
224029,tm68833,Hikaru Hoshi,Awaji Maru Captain,ACTOR;
550732,tm68833,Osamu Abe,Awaji Maru Crewman,ACTOR;
437600,tm68833,Yoshihiro Hamaguchi,Awaji Maru Crewman,ACTOR;
575776,tm68833,Joe Ohara,Karen's Father,ACTOR;
531600,tm68833,Tsutomu Nakata,Hayashi,ACTOR;
224800,tm68833,Yûji Moriya,News Announcer (voice),ACTOR;
563792,tm68833,Gai Harada,Kishimoto,ACTOR;
521120,tm68833,Kazuo Mori,Awaji Maru Crewman,ACTOR;
531584,tm68833,Shin Minatsu,Awaji Maru Crewman,ACTOR;
1569296,tm68833,Toichiro Kagawa,Man at Observatory,ACTOR;
542726,tm68833,Teruo Aragaki,Gamera,ACTOR;
531598,tm68833,Shigeo Tanaka,,DIRECTOR;
14350,tm128293,Rod Steiger,Niall Hennessy,ACTOR;
41391,tm128293,Lee Remick,Kate Brooke,ACTOR;
49504,tm128293,Richard Johnson,Insp. Hollis,ACTOR;
20027,tm128293,Trevor Howard,Comdr. Rice,ACTOR;
12917,tm128293,Peter Egan,Williams,ACTOR;
92567,tm128293,Eric Porter,Tobin,ACTOR;
146372,tm128293,Ian Hogg,Gerry,ACTOR;
79930,tm128293,Stanley Lebor,Hawk,ACTOR;
48210,tm128293,John Hallam,Boyle,ACTOR;
2800,tm128293,Patrick Stewart,Tilney,ACTOR;
36103,tm128293,David Collings,Covey,ACTOR;
6454,tm128293,John Shrapnel,Tipaldi,ACTOR;
"532482,tm128293,Hugh Moxey,""Stephen Burgess, MP"",ACTOR";
11184,tm128293,Margery Mason,Housekeeper,ACTOR;
60811,tm128293,Paul Brennan,Maguire,ACTOR;
134308,tm128293,Paul Blake,Rally Leader,ACTOR;
89790,tm128293,Patsy Kensit,Angie Hennessy,ACTOR;
24313,tm128293,Oliver Maguire,Mick,ACTOR;
149787,tm128293,Elizabeth Romilly,Shop Assistant,ACTOR;
12252,tm128293,Charles Kay,Westminster Guide,ACTOR;
465622,tm128293,Diana Fairfax,Margaret Hennessy,ACTOR;
465622,tm128293,Diana Fairfax,Maureen Hennessy,ACTOR;
92031,tm128293,Peter Copley,Home Secretary,ACTOR;
24334,tm128293,Alan Barry,Sgt Duggan,ACTOR;
2027,tm128293,Graham Ashley,Police Commissioner,ACTOR;
605775,tm128293,Isolde Cazelet,Mrs Hanagan,ACTOR;
62000,tm128293,Paul Gregory,Lieutenant,ACTOR;
105869,tm128293,Christopher Blake,Young Soldier,ACTOR;
123242,tm128293,Don Sharp,,DIRECTOR;
62978,tm19180,William Lundigan,Dr. Richard Donald Stanton,ACTOR;
32990,tm19180,Martha Hyer,Dr. Jane Flynn,ACTOR;
92554,tm19180,Richard Carlson,Dr. Jerry Lockwood,ACTOR;
49080,tm19180,Robert Karnes,Walter Gordon,ACTOR;
61147,tm19180,Herbert Marshall,Dr. Donald L. Stanton / Narrator,ACTOR;
22257,tm19180,Lawrence Dobkin,Dr. Delmar,ACTOR;
133964,tm19180,George Eldredge,Dr. Paul Dryden,ACTOR;
137224,tm19180,Dan Riss,Dr. Frank Werner,ACTOR;
41443,tm19180,Michael Fox,Dr. Klinger,ACTOR;
49073,tm19180,King Donovan,James O'Herli,ACTOR;
21493,tm19180,Kem Dibbs,David Wells,ACTOR;
38879,tm19180,James Best,Dr. Sidney K. Fuller,ACTOR;
58700,tm19180,Dawn Addams,Susan Manners,ACTOR;
92554,tm19180,Richard Carlson,,DIRECTOR;
55258,tm94688,Bruce Bennett,Daniel Boone,ACTOR;
60481,tm94688,Lon Chaney Jr.,Blackfish,ACTOR;
544059,tm94688,Faron Young,Faron Callaway,ACTOR;
21493,tm94688,Kem Dibbs,Simon Girty,ACTOR;
152132,tm94688,Damian O'Flynn,Andy Callaway,ACTOR;
491832,tm94688,Jacqueline Evans,Rebecca Boone,ACTOR;
524578,tm94688,Nancy Rodman,Susannah Boone,ACTOR;
